idCrime,dataCrime,numeroArtigo,lugarCrime,descricaoCrime,marcaCelular
1126,26/08/2020,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,SAMSUNG
376,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
446,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO,SAMSUNG
1352,31/05/2021,180,MOGI DAS CRUZES,RECEPTACAO (ART. 180) - OUTROS,
548,31/01/2019,155,SANTO ANTONIO DA ALEGRIA,FURTO QUALIFICADO (ART. 155) - RESIDENCIA,LG
121,12/01/2018,155,SAO PAULO,,SAMSUNG
120,12/01/2018,155,SAO PAULO,,SAMSUNG
1395,28/02/2021,157,GUARULHOS,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
659,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1285,29/11/2021,155,ITAQUAQUECETUBA,FURTO (ART. 155) - OUTROS,SAMSUNG
690,31/08/2019,,,ROUBO (ART. 157) - OUTROS,SAMSUNG
562,02/01/2019,155,CATANDUVA,FURTO (ART. 155) - ESTABELECIMENTO-OUTROS,SAMSUNG
75,29/11/2018,155,,,MOTOROLA
785,31/12/2019,157,,,MOTOROLA
579,31/08/2019,157,SAO BERNARDO DO CAMPO,ROUBO (ART. 157) - VEICULO,SAMSUNG
1248,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,XIAOMI
1071,09/01/2020,155,SAO BERNARDO DO CAMPO,FURTO (ART. 155) - OUTROS,MOTOROLA
1347,12/01/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
939,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
1364,28/02/2021,157,CAMPINAS,A.I.-ROUBO (ART. 157) - VEICULO,XIAOMI
559,01/01/2019,155,GUARACI,FURTO (ART. 155) - TRANSEUNTE,SAMSUNG
1148,31/08/2020,155,BARUERI,FURTO (ART. 155) - INTERIOR ESTABELECIMENTO,LG
522,23/01/2019,155,SALTO DE PIRAPORA,FURTO (ART. 155) - INTERIOR DE VEICULO,LG
116,12/01/2018,21,SAO JOAQUIM DA BARRA,,
7,30/11/2018,155,GUARULHOS,FURTO (ART. 155) - OUTROS,APPLE
943,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
756,31/08/2019,157,SAO PEDRO,ROUBO (ART. 157) - RESIDENCIA,MOTOROLA
1244,27/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1132,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1516,03/01/2021,157,ITANHAEM,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1404,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,LG
1010,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1167,27/11/2011,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1158,30/11/2021,155,SAO PAULO,FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO,APPLE
682,31/08/2019,,,ROUBO (ART. 157) - OUTROS,APPLE
40,25/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
640,30/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
406,25/01/2019,155,GUARULHOS,FURTO (ART. 155) - OUTROS,SAMSUNG
1331,29/11/2021,,,,SAMSUNG
490,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
650,30/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
483,30/01/2019,155,GUARUJA,FURTO (ART. 155) - VEICULO,MOTOROLA
384,30/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
329,05/01/2018,157,SANTOS,ROUBO (ART. 157) - OUTROS,MOTOROLA
667,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - INTERIOR DE VEICULO,SAMSUNG
695,31/08/2019,,,ROUBO (ART. 157) - OUTROS,SAMSUNG
529,02/01/2019,155,GUARUJA,FURTO (ART. 155) - OUTROS,SAMSUNG
1302,30/11/2021,155,TAQUARITUBA,FURTO (ART. 155) - RESIDENCIA,SAMSUNG
269,30/04/2018,157,SAO PAULO,,SAMSUNG
1333,12/01/2021,,,,SAMSUNG
732,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,
175,29/11/2018,,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,SAMSUNG
916,01/01/2020,157,ITATIBA,ROUBO (ART. 157) - OUTROS,XIAOMI
520,23/01/2019,155,RIO CLARO,FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO COMERCIAL,LG
1213,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
842,01/01/2020,,,,
144,29/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
1385,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
761,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
187,30/11/2018,,SAO PAULO,FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO,APPLE
1471,28/02/2021,157,,,LG
1455,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
686,09/01/2019,,,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1430,28/02/2021,157,SERTAOZINHO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1232,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
1433,25/02/2021,147,LINS,AMEACA (ART. 147),
738,31/08/2019,157,DIADEMA,ROUBO (ART. 157) - OUTROS,
532,31/01/2019,155,REGISTRO,FURTO (ART. 155) - ESTABELECIMENTO-OUTROS,APPLE
922,01/01/2020,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
935,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
742,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,LG
1082,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
992,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
452,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
1354,28/02/2021,157,GUARUJA,ROUBO (ART. 157) - VEICULO,APPLE
137,12/01/2018,155,JALES,FURTO (ART. 155) - INTERIOR ESTABELECIMENTO,
74,30/11/2018,155,,,MOTOROLA
388,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
241,30/04/2018,,,,
1153,26/11/2021,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,XIAOMI
962,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1048,28/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
703,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
411,28/01/2019,155,SAO CRUZ DO RIO PARDO,FURTO (ART. 155) - OUTROS,SAMSUNG
1421,28/02/2021,157,FRANCISCO MORATO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
407,30/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
107,12/01/2018,155,PRESIDENTE PRUDENTE,,
495,29/01/2019,155,CARAPICUIBA,FURTO (ART. 155) - OUTROS,APPLE
1007,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - ESTABELECIMENTO-OUTROS,APPLE
287,30/04/2018,157,SAO PAULO,,APPLE
87,11/12/2018,155,GUARULHOS,,SAMSUNG
1151,09/01/2020,155,SAO PAULO,FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO,APPLE
385,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
188,30/11/2018,,CRUZEIRO,FURTO QUALIFICADO (ART. 155) - TRANSEUNTE,SAMSUNG
551,21/01/2019,155,DRACENA,FURTO (ART. 155) - RESIDENCIA,SAMSUNG
53,29/11/2018,155,,FURTO (ART. 155) - OUTROS,APPLE
363,30/04/2018,157,CAMPINAS,ROUBO (ART. 157) - INTERIOR ESTABELECIMENTO,SAMSUNG
492,02/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
220,30/04/2018,,,,
227,30/04/2018,,,,
8,30/11/2018,155,GUARULHOS,FURTO (ART. 155) - OUTROS,MOTOROLA
850,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,XIAOMI
1178,30/11/2021,155,SUZANO,FURTO (ART. 155) - OUTROS,SAMSUNG
949,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
211,30/04/2018,,SAO PAULO,ROUBO (ART. 157) - VEICULO,APPLE
811,31/12/2019,157,GUARULHOS,ROUBO (ART. 157) - VEICULO,HUAWEI
730,31/08/2019,157,SANTOS,ROUBO (ART. 157) - OUTROS,
1207,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1011,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,OUTROS
739,09/01/2019,157,GUARULHOS,ROUBO (ART. 157) - OUTROS,
467,31/01/2019,155,SANTOS,FURTO (ART. 155) - OUTROS,SAMSUNG
924,01/01/2020,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
1378,28/02/2021,157,BIRIGUI,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
952,31/12/2019,157,GUARULHOS,ROUBO (ART. 157) - VEICULO,ASUS
94,30/11/2018,155,SAO PAULO,,SAMSUNG
1122,09/01/2020,155,SAO VICENTE,FURTO (ART. 155) - TRANSEUNTE,LENOVO
1332,30/11/2021,,,,SAMSUNG
1021,30/08/2020,155,SUMARE,FURTO (ART. 155) - OUTROS,
852,01/01/2020,157,MONGAGUA,ROUBO (ART. 157) - OUTROS,MOTOROLA
1224,30/11/2021,155,CAMPINAS,FURTO (ART. 155) - OUTROS,SAMSUNG
26,26/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
814,31/12/2019,157,TABOAO DA SERRA,ROUBO (ART. 157) - VEICULO,NOKIA
800,31/12/2019,157,MOGI DAS CRUZES,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1474,27/02/2021,157,,,
1416,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
1161,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
462,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,OUTROS
941,30/12/2019,157,MAUA,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
706,09/01/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
770,09/01/2019,157,CAMPINAS,ROUBO (ART. 157) - OUTROS,MOTOROLA
956,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1169,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
396,31/01/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
709,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,
51,30/11/2018,155,,FURTO (ART. 155) - OUTROS,SAMSUNG
1156,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
37,27/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
988,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
817,01/01/2020,157,OSASCO,ROUBO (ART. 157) - INTERIOR DE VEICULO,APPLE
646,09/01/2019,157,MOGI DAS CRUZES,ROUBO (ART. 157) - TRANSEUNTE,LG
797,28/12/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
1195,28/11/2021,155,ITAQUAQUECETUBA,FURTO (ART. 155) - OUTROS,MOTOROLA
1231,26/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1004,31/08/2020,155,FRANCISCO MORATO,FURTO (ART. 155) - TRANSEUNTE,SAMSUNG
450,29/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
234,30/04/2018,,,,
793,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - INTERIOR TRANSPORTE COLETIVO,LG
1505,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
1403,27/02/2021,157,PEDERNEIRAS,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
67,30/11/2018,155,,,SAMSUNG
978,28/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
566,02/01/2019,155,ILHA COMPRIDA,FURTO (ART. 155) - OUTROS,LG
1125,09/01/2020,155,GUARUJA,FURTO (ART. 155) - OUTROS,MOTOROLA
1326,30/11/2021,,,,APPLE
276,30/04/2018,157,JACAREI,,MOTOROLA
235,29/04/2018,,,,
295,05/01/2018,157,SAO PAULO,,SAMSUNG
828,01/01/2020,,,,
1452,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,LG
700,09/01/2019,,,ROUBO (ART. 157) - INTERIOR DE VEICULO,SAMSUNG
161,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
1089,28/08/2020,155,GUARULHOS,FURTO (ART. 155) - OUTROS,ASUS
655,30/08/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
898,01/01/2020,157,CAMPINAS,ROUBO (ART. 157) - VEICULO,MOTOROLA
95,30/11/2018,155,SAO PAULO,,MOTOROLA
804,01/01/2020,157,PRAIA GRANDE,ROUBO (ART. 157) - TRANSEUNTE,ALCATEL
1076,29/08/2020,155,RIBEIRAO PRETO,FURTO (ART. 155) - OUTROS,SAMSUNG
1402,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
1225,29/11/2021,155,RIBEIRAO PRETO,FURTO (ART. 155) - OUTROS,MOTOROLA
258,30/04/2018,157,GUARULHOS,,MOTOROLA
48,29/11/2018,155,,FURTO (ART. 155) - OUTROS,SAMSUNG
122,30/11/2018,155,SAO PAULO,,MOTOROLA
675,31/08/2019,,,ROUBO (ART. 157) - TRANSEUNTE,APPLE
578,29/01/2019,155,SAO PAULO,FURTO QUALIFICADO (ART. 155) - INTERIOR TRANSPORTE COLETIVO,SAMSUNG
259,30/04/2018,157,SAO PAULO,,LG-
1240,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
16,30/11/2018,155,SAO BERNARDO DO CAMPO,FURTO (ART. 155) - OUTROS,SAMSUNG
619,06/04/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,POSITIVO
1443,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
964,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
940,01/01/2020,157,PRAIA GRANDE,ROUBO (ART. 157) - OUTROS,SAMSUNG
1216,30/11/2021,155,CAMPINAS,FURTO (ART. 155) - OUTROS,APPLE
370,28/04/2018,157,GUAREI,ROUBO (ART. 157) - ESTABELECIMENTO COMERCIAL,MOTOROLA
303,30/04/2018,157,SAO PAULO,,MOTOROLA
1139,29/08/2020,155,SAO PAULO,FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO ENSINO,SAMSUNG
153,29/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
1467,28/02/2021,157,GUARULHOS,ROUBO (ART. 157) - OUTROS,OUTROS
264,30/04/2018,157,SAO PAULO,,MOTOROLA
1026,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
984,09/01/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
583,30/08/2019,157,OSASCO,ROUBO (ART. 157) - OUTROS,SAMSUNG
993,28/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1230,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1051,08/01/2020,155,ATIBAIA,FURTO (ART. 155) - TRANSEUNTE,SAMSUNG
147,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
840,01/01/2020,,,,
222,30/04/2018,,,,
858,01/01/2020,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
418,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
1055,31/08/2020,155,BURITAMA,FURTO (ART. 155) - OUTROS,MOTOROLA
1448,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
497,31/01/2019,155,SAO PAULO,FURTO QUALIFICADO (ART. 155) - INTERIOR DE VEICULO,MOTOROLA
1380,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,APPLE
442,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
995,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
946,29/12/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,ASUS
72,12/01/2018,155,,,SAMSUNG
1496,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,LG
391,31/01/2019,155,SUMARE,FURTO (ART. 155) - OUTROS,SAMSUNG
1113,28/08/2020,155,GUARUJA,FURTO (ART. 155) - OUTROS,LG
494,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - INTERIOR ESTABELECIMENTO,MOTOROLA
62,29/11/2018,155,,FURTO (ART. 155) - TRANSEUNTE,APPLE
155,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
979,28/08/2020,155,OSASCO,FURTO (ART. 155) - OUTROS,LG
57,12/01/2018,155,,FURTO (ART. 155) - OUTROS,LG
853,01/01/2020,157,GUARUJA,ROUBO (ART. 157) - TRANSEUNTE,APPLE
1400,25/02/2021,157,CARAPICUIBA,ROUBO (ART. 157) - OUTROS,LG
663,09/01/2019,157,AMERICANA,ROUBO (ART. 157) - TRANSEUNTE,LENOVO
210,30/04/2018,,COTIA,ROUBO (ART. 157) - VEICULO,MOTOROLA
1427,28/02/2021,157,SAO JOSE DOS CAMPOS,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
871,22/12/2019,157,FRANCISCO MORATO,ROUBO (ART. 157) - OUTROS,MOTOROLA
378,30/04/2018,157,SAO VICENTE,ROUBO (ART. 157) - ESTABELECIMENTO COMERCIAL,MOTOROLA
344,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,ASUS
352,30/04/2018,157,ARACARIGUAMA,ROUBO (ART. 157) - CARGA,SAMSUNG
302,30/04/2018,157,SAO PAULO,,SAMSUNG
857,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
327,29/04/2018,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,MOTOROLA
1242,29/11/2021,155,CAMPINAS,FURTO (ART. 155) - OUTROS,MOTOROLA
591,09/01/2019,157,CAMPINAS,ROUBO (ART. 157) - VEICULO,SAMSUNG
666,29/08/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
931,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
607,31/08/2019,157,COTIA,ROUBO (ART. 157) - VEICULO,MOTOROLA
312,05/01/2018,157,SAO PAULO,,SAMSUNG
1092,29/08/2020,163,MOGI MIRIM,DANO (ART. 163),
1270,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
382,17/01/2019,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,MOTOROLA
766,30/08/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
52,30/11/2018,155,,FURTO (ART. 155) - OUTROS,SAMSUNG
760,31/08/2019,157,VINHEDO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1203,28/11/2021,155,SAO JOSE DO RIO PRETO,FURTO (ART. 155) - OUTROS,APPLE
1486,28/02/2021,157,,,ASUS
647,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,APPLE
1050,13/08/2020,155,VOTUPORANGA,FURTO (ART. 155) - OUTROS,MOTOROLA
128,11/01/2018,155,NOVA ODESSA,,MOTOROLA
838,31/12/2019,,,,
345,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
322,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,IPHONE
556,26/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
1179,27/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
895,31/12/2019,157,OSASCO,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
606,31/08/2019,157,COTIA,ROUBO (ART. 157) - VEICULO,MOTOROLA
482,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
176,12/01/2018,,ARARAS,FURTO (ART. 155) - TRANSEUNTE,MOTOROLA
173,30/11/2018,,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
721,30/08/2019,157,SANTO ANDRE,ROUBO (ART. 157) - OUTROS,
1118,29/08/2020,155,ESPIRITO SANTO PINHAL,FURTO QUALIFICADO (ART. 155) - RESIDENCIA,OUTROS
1437,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,OUTROS
1308,29/11/2021,155,JOSE BONIFACIO,FURTO (ART. 155) - ESTABELECIMENTO COMERCIAL,MOTOROLA
1052,31/08/2020,155,REGISTRO,FURTO (ART. 155) - ESTABELECIMENTO COMERCIAL,APPLE
60,12/01/2018,155,,FURTO QUALIFICADO (ART. 155) - ESTABELECIMENTO COMERCIAL,NOKIA
997,29/08/2020,155,MOGI DAS CRUZES,FURTO (ART. 155) - OUTROS,SAMSUNG
1446,03/01/2021,157,FERRAZ DE VASCONCELOS,ROUBO (ART. 157) - OUTROS,MOTOROLA
914,01/01/2020,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,MOTOROLA
226,30/04/2018,,,,
1035,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,LG
1190,28/11/2021,155,ITAPEVI,FURTO (ART. 155) - OUTROS,SAMSUNG
97,28/11/2018,155,JUNDIAI,,SAMSUNG
1278,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,LG
431,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
746,31/08/2019,157,GUARATINGUETA,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1390,03/01/2021,157,SANTOS,ROUBO (ART. 157) - OUTROS,APPLE
394,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,MOTOROLA
471,31/01/2019,155,SANTO ANDRE,FURTO QUALIFICADO (ART. 155) - INTERIOR TRANSPORTE COLETIVO,SAMSUNG
315,05/01/2018,157,TABOAO DA SERRA,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
421,30/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1479,25/02/2021,157,,,LG
410,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
974,29/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
758,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,LG
1338,12/01/2021,,,,SAMSUNG
1012,30/08/2020,155,SAO PAULO,FURTO (ART. 155) - INTERIOR TRANSPORTE COLETIVO,SAMSUNG
990,29/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1023,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,APPLE
1318,13/11/2021,,,,APPLE
873,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
499,26/01/2019,155,SAO PAULO,FURTO (ART. 155) - ESTABELECIMENTO COMERCIAL,LG
774,31/12/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,MOTOROLA
1428,27/02/2021,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
1154,23/10/2021,155,CAMPINAS,FURTO (ART. 155) - OUTROS,SAMSUNG
1300,12/01/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,XIAOMI
427,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
669,31/08/2019,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
1109,31/08/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,SAMSUNG
1088,09/01/2020,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
432,31/01/2019,155,SAO PAULO,FURTO (ART. 155) - OUTROS,APPLE
30,29/11/2018,155,OSASCO,FURTO (ART. 155) - OUTROS,SAMSUNG
753,09/01/2019,157,FRANCISCO MORATO,ROUBO (ART. 157) - TRANSEUNTE,SAMSUNG
847,01/01/2020,,,,
1266,30/11/2021,155,SAO PAULO,FURTO (ART. 155) - OUTROS,XIAOMI
717,31/08/2019,157,VINHEDO,ROUBO (ART. 157) - INTERIOR DE VEICULO,
1412,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
1367,28/02/2021,157,CAMPINAS,ROUBO (ART. 157) - VEICULO,XIAOMI
1068,30/08/2020,155,SAO PAULO,FURTO QUALIFICADO (ART. 155) - RESIDENCIA,SAMSUNG
539,25/12/2018,155,RIBEIRAO PRETO,FURTO QUALIFICADO (ART. 155) - RESIDENCIA,APPLE
1388,28/02/2021,157,RIBEIRAO PRETO,ROUBO (ART. 157) - OUTROS,SAMSUNG
1418,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,XIAOMI
875,31/12/2019,157,SUZANO,ROUBO (ART. 157) - VEICULO,SAMSUNG
162,30/11/2018,155,SAO PAULO,FURTO (ART. 155) - OUTROS,
989,31/08/2020,155,CARAPICUIBA,FURTO (ART. 155) - OUTROS,SAMSUNG
459,31/01/2018,155,SAO JOSE DOS CAMPOS,FURTO (ART. 155) - OUTROS,APPLE
59,30/11/2018,155,,FURTO (ART. 155) - OUTROS,SAMSUNG
773,29/08/2019,157,SAO PAULO,ROUBO (ART. 157) - INTERIOR DE VEICULO,SAMSUNG
379,05/01/2018,157,SAO PAULO,ROUBO (ART. 157) - TRANSEUNTE,APPLE
93,24/11/2018,155,LORENA,,POSITIVO
133,30/11/2018,155,SAO JOSE DOS CAMPOS,,
1079,08/01/2020,155,SAO PAULO,FURTO (ART. 155) - TRANSEUNTE,
1387,28/02/2021,157,SAO PAULO,ROUBO (ART. 157) - VEICULO,SAMSUNG
932,31/12/2019,157,SANTO ANDRE,ROUBO (ART. 157) - RESIDENCIA,SAMSUNG
1483,28/02/2021,157,,,SAMSUNG
654,30/08/2019,157,COTIA,ROUBO (ART. 157) - TRANSEUNTE,MOTOROLA
590,31/08/2019,157,DIADEMA,ROUBO (ART. 157) - OUTROS,MOTOROLA
1317,30/11/2021,,,,MOTOROLA
1383,03/01/2021,157,SAO PAULO,ROUBO (ART. 157) - OUTROS,SAMSUNG
168,30/11/2018,,ITAPEVI,FURTO (ART. 155) - OUTROS,
